qid_hash,doc_id_hash,level,category,row_hash
h_631aad599bfcbf03,,query,query_states_real_conflict,246186bdb5e29dcf6b67761ce1b728665be9c53e621056984aeda0a501358365
h_7ad82915249dfe9e,,query,query_states_real_conflict,055b6e960ec1d1d229405eef9b48041b8f306b2e6aade90d3e7ecd923ea85a1d
h_7ad82915249dfe9e,,query,risk_types_real_conflict,055b6e960ec1d1d229405eef9b48041b8f306b2e6aade90d3e7ecd923ea85a1d
h_4e1e7f2b3b3b56e9,,query,query_states_real_conflict,27765d05db1f89714691e77e903793f25b4871d45fe823e3cc8a3369a33bdf86
h_3bac2a1e915e2cf6,,query,query_states_real_conflict,e34a9d2c2b3d0d5c2090861042bb913c46ef69c59eebae7cb438c0c84d2c19f6
h_e292ca03ea014548,,query,query_states_real_conflict,aec8c8aa40a761e74404b2581adc5875ec1bed10cb48f132df87c2ee93f22c3c
h_162de764bf46f22e,,query,query_states_real_conflict,cc86a0c755dba734cdf862d673bd741211d2397d2671e99a03f7e82e9d788d84
h_82ded7f1fee543c4,,query,query_states_real_conflict,89b8244b6b4acc619ba4c3bf28eeab194940fe8163ff8c08d0961cfba72a09e8
h_0aa9a016c3e03edf,,query,query_states_real_conflict,b87b535e562668dd0fdc7365c13cab8894bb7b298d823c5fd2db2ae3f04354bb
h_0aa9a016c3e03edf,,query,risk_types_real_conflict,b87b535e562668dd0fdc7365c13cab8894bb7b298d823c5fd2db2ae3f04354bb
h_1f1072f0262346d4,,query,query_states_real_conflict,3a4dfb9888111a329d3542f3bda4e20f1558ee90e369f8320d9b0a831373de1f
h_1f1072f0262346d4,,query,risk_types_real_conflict,3a4dfb9888111a329d3542f3bda4e20f1558ee90e369f8320d9b0a831373de1f
h_a7e7ea99fe6041d0,,query,query_states_real_conflict,135118de373f6d6a7e71a8c6f63f6895cd23c23b672d05abce83ed3f53e7488f
h_45d1b41ad59e1557,,query,query_states_real_conflict,07c052e36d0ec44affab16fe2887484e9540cf0d39b9a67ddb93b103f6d4fef3
h_7a58aa552ff8a05e,,query,query_states_real_conflict,1e82ec455fc8237d181be4e6c4c3dc45871a6457bc483137201ea474758dc4ce
h_7a58aa552ff8a05e,,query,risk_types_real_conflict,1e82ec455fc8237d181be4e6c4c3dc45871a6457bc483137201ea474758dc4ce
h_34312358fa45770d,,query,query_states_real_conflict,7d305efdd948e07044f0f76276d7fabfb25b1102afc173f4291cfb3a3312856e
h_b2da72cbeec6f9b3,,query,query_states_real_conflict,2bc6d478f76345753052e06c7acdc7cfe1d3de9dcb1300c17848927189e83d88
h_b2da72cbeec6f9b3,,query,risk_types_real_conflict,2bc6d478f76345753052e06c7acdc7cfe1d3de9dcb1300c17848927189e83d88
h_2d37c58aba833145,,query,query_states_real_conflict,471e46b6b3e0b9407593d96d02b44fefba920369e1fa86d0e945a2a0f17a039c
h_6acdeadcd427b37e,,query,query_states_real_conflict,953666558cf550dc4f443a5f850377342f8d8f5154efde9387f4ffddd15dffec
h_fb1858364a98be0c,,query,query_states_real_conflict,e87e0383988c1ed2f70088668a22bcdedcd966883770ab9ae8d8acbd80c68991
h_fb1858364a98be0c,,query,risk_types_real_conflict,e87e0383988c1ed2f70088668a22bcdedcd966883770ab9ae8d8acbd80c68991
h_4293ab88a1dc31de,,query,query_states_real_conflict,9980c0002640ad06546a090d7bd9a0662bda74e050df0abfe8cc8807d6e86be6
h_4293ab88a1dc31de,,query,risk_types_real_conflict,9980c0002640ad06546a090d7bd9a0662bda74e050df0abfe8cc8807d6e86be6
h_e35d8b3e00b6c578,,query,query_states_real_conflict,9caf7720ef2b04384f57e6873c2705946958a935095fa146bc3ed5f2fef1e69b
h_e35d8b3e00b6c578,,query,risk_types_real_conflict,9caf7720ef2b04384f57e6873c2705946958a935095fa146bc3ed5f2fef1e69b
h_14f89f13535cefcb,,query,query_states_real_conflict,311ad540eb4950939dd5328392b3fbfc33135a67d418f01c27bb59b0dc6064cf
h_52c921c207086275,,query,query_states_real_conflict,7c56e66e7f15c1e328711e45f20629093afa860a29cf2fedb329187e4a4153b4
h_52c921c207086275,,query,risk_types_real_conflict,7c56e66e7f15c1e328711e45f20629093afa860a29cf2fedb329187e4a4153b4
h_7d621dceabbd4760,,query,query_states_real_conflict,519730f19e47fa5b243ca7ab119e74945e048f8a1f75b09a3ec3463cc5f57e56
h_d757b834181fcaa6,,query,query_states_real_conflict,12d0cd80e5fd89ed9d00a924ee3eaf5a8c0d056060626a85dc32a3b6d59122c4
h_d757b834181fcaa6,,query,risk_types_real_conflict,12d0cd80e5fd89ed9d00a924ee3eaf5a8c0d056060626a85dc32a3b6d59122c4
h_5f3cda0e62d2d81d,,query,query_states_real_conflict,9a7e2fc86ffef682041f4474d39a98a16ced8dd0725b7e7af11791dbc92d807e
h_6e18b1081914b79f,,query,query_states_real_conflict,2a7941ce787e800c65ed3d72a915a962d96f72f2f40e833201da8388c44053b3
h_ee825dd1d3235280,,query,query_states_real_conflict,7dd5e07cb1d2cb1f352f4df15e898da6e842b75e1e13211b7d7d6678d181a119
h_ee825dd1d3235280,,query,risk_types_real_conflict,7dd5e07cb1d2cb1f352f4df15e898da6e842b75e1e13211b7d7d6678d181a119
h_f1f5f9c0f44f145b,h_03b9d62c084a6e92,evidence,relevance_conflict,c62b4b96b32ccc3a0748cdfefb1206a21b078395681be62f7290b24af33564b4
h_f1f5f9c0f44f145b,h_62998276ad58c641,evidence,relevance_conflict,00a83a14e02c6b88122d0bcb7889b16444438ff9338570abc281b3045d356f20
h_f1f5f9c0f44f145b,h_47489ed797c8899e,evidence,supported_states_real_conflict,bce31635c81592272997c4f85eb6c85a2e3207afb3d68e22d9675982da8c8cb4
h_f1f5f9c0f44f145b,h_710108c0042f57ef,evidence,supported_states_real_conflict,b7dcb1d0445c6eeb16442f3ac3c93a4adb6276667f33a9c68b6fda9434900bf3
h_1dd576d381884210,h_f9785079c2a3fe7d,evidence,supported_states_real_conflict,c2e8a326d813e1c934f399ec8d1e14f9258db5eea2bd40591df9fe61c355ca37
h_1dd576d381884210,h_a7a7cd58209a75e4,evidence,supported_states_real_conflict,3988c8dad03f87777642663fe41e71bb0ab7b7b997b97d6e18c65eb04364ed7a
h_9e14977944920e9e,h_814bfb1834ba2e8f,evidence,relevance_conflict,809cb485917247687b7035dec8e486b69a05c7ca34892c3dc9fd0429b5605cfe
h_9e14977944920e9e,h_a3cdb7b51b07fc61,evidence,relevance_conflict,442765621b90b429f2e9dcba96aa5998fd2e1746032b3249dd1cfd7a81ca65e1
h_9e14977944920e9e,h_f96a0a112d3905fc,evidence,supported_states_real_conflict,578fc2ae671ceb80c7bae189873ec588eb5d895627ab269c13da64b26252982e
h_9e14977944920e9e,h_603d9232e7b1c2e9,evidence,relevance_conflict,17eb4a69943f5f7f049db12f5d2d6831588167c42006f74d5e5c1922a857b9e0
h_9e14977944920e9e,h_fdecec40dbe00ba4,evidence,supported_states_real_conflict,56ac09e2c1ff238ae027d639a6faad1d629765ed8eb07776046cff51a312d1ad
h_eca58cdb96880d39,h_6359d813cd164de8,evidence,relevance_conflict,79cc0ce718e5353105dcd1b4d80393231712452d20e8cdfb28d86e4c61d70822
h_eca58cdb96880d39,h_c976fe273ff74085,evidence,relevance_conflict,61105cfb8c65c442aefbe1b5f126e578230175a7fa4ac2e4f1648a8211c1edf5
h_25f09691189e7d21,h_79ab3ded1585c5ce,evidence,relevance_conflict,afa5460e715262465caabba3bc13af0c5b1e6c8a9b5d565c8f2aed6d51aa1e55
h_25f09691189e7d21,h_774d0d1deffa40ab,evidence,relevance_conflict,fe26c54eb8a28a65b2605984a4716325739b8342772a49f79647a527414054b8
h_16d62500f29d3587,h_1e36fe49cf23b519,evidence,relevance_conflict,92b997c068a54d70ad8b88cfabdf1d9489e4ec8ad2918054deb5783646ebb46d
h_16d62500f29d3587,h_87b129af8623042e,evidence,relevance_conflict,ad34ff3575e24efd4047bf59e84bab03b2f4ed71b1685b711b3167ec72cdcad1
h_66b704865d1ca4ee,h_630df91acdfbbae1,evidence,supported_states_real_conflict,fe7b88693f0e6d40910cde73900ce9938e5677701d73b81c1b46f99e8b567a6b
h_66b704865d1ca4ee,h_2bc2299349a99ba2,evidence,relevance_conflict,f50556473c1902cabae7c3e69f35a7213ba1e88c58297291ba868e991da1df57
h_66b704865d1ca4ee,h_7356f684db8e514a,evidence,relevance_conflict,a716302ac7aad073bfd73afb52cc64d54d5643344a17c62603d608ee748b87be
h_3852d79299a2988a,h_559e899d7a80ee96,evidence,supported_states_real_conflict,17ae3cf43ce30b55a835129234768ed45b26703ddaefc3c19b8715b79487e164
h_3852d79299a2988a,h_650c79813ff88e1d,evidence,supported_states_real_conflict,243bee22c9d7d84ac5f58fb20967603c4357a3440b185db582bf20e208b2a951
h_1ffcfbd1fc2931b5,h_f08e8e4a63147a51,evidence,supported_states_real_conflict,01fc1cd98c819fd2a25373f25f161d3085042c6cf3f8f4e17700520ee8f316d4
h_9fb65af2a8f3e24f,h_1d3c199018c08766,evidence,relevance_conflict,d4efff2cf1ec6fa0857ad140d43e6b1b42ddc2130658ecf16e2567301ba73b65
h_9fb65af2a8f3e24f,h_873290f9be234349,evidence,supported_states_real_conflict,c153a04a0c01d755287d1a12160dd2d85dedea819011a4c5560962fd6a4a8f8d
h_11ebeb1cd1844431,h_74da95ec455d5f5e,evidence,relevance_conflict,c72a8374aa7544d921a9a9eff22a077fb30db22cad5b81c4fae4d4b74a3deec8
h_11ebeb1cd1844431,h_13d437859302117a,evidence,relevance_conflict,a6aedad40f5d3eed0ba142ba082d43056dd8a629797ef36647809b35e52c820b
h_11ebeb1cd1844431,h_35122ed961c62b02,evidence,relevance_conflict,5b1d0e55bd4baa477211ba2821995c81cb8a58bf508816f603eddf5606f15257
h_3b859581fd395a81,h_450d6a114c351f95,evidence,relevance_conflict,3e50ea26aa13eed9c8abca1b14913db76d570cb674871086f2b3c5d7a04875c6
h_3b859581fd395a81,h_6ec8fc109496138a,evidence,relevance_conflict,d7ca2cd73ae8caa6030b9c603cc047fb62e092b50c6ed067e1d29eda2ce6469d
h_f73c33b00131d4a3,h_7f2548800e267783,evidence,relevance_conflict,66777896b9e36eb0676cf3fd8d5a815f5b409fc5141cee69e61925c7916346f3
h_3bbfd8c7edbcf7a9,h_fac998f69b2aca8a,evidence,relevance_conflict,1f0cb884509dce5732f8ea28d25c74238a1ce2ed797d85847f5f826694a2e6de
h_3bbfd8c7edbcf7a9,h_765ad512da9d8464,evidence,relevance_conflict,32f0c71fee2e40b4da7cd114ab702897fc1fc4c974e4ecc2b09b40a14ec30931
h_3bbfd8c7edbcf7a9,h_5913996df5a68143,evidence,supported_states_real_conflict,ba9d9bebe8cc37bfe2a43fcef69904e5c069eb28b519c4160586965294dec407
h_3bbfd8c7edbcf7a9,h_ab32fdb9b050984d,evidence,relevance_conflict,84c6546d84a0318d0c9720d20474a979c9248424f5d08050664fdb66b7ce866d
h_3bbfd8c7edbcf7a9,h_a6da9ba8b654280a,evidence,relevance_conflict,97e8085592fda855cc421780b44ff7ff47611b9780d30953553ee7aef605970c
h_33f1ef500ea1ca06,h_e6a9dff68bc12a76,evidence,relevance_conflict,3334ddfae509b286353be63adc2bab4068f3edc5ef6e3d03f27c43f34dbe543a
h_33f1ef500ea1ca06,h_c41b485b0fdf0c55,evidence,relevance_conflict,9205eb99e48ed814eaa03f885ed1f30d52f6f28638d6d3b106a0eed8e9db091d
h_fa786c4511a68302,h_0df07cf13d4e2605,evidence,relevance_conflict,e3c5cc7646031fcb9b0987ced886698426867b0a74eb48e50be294f22ee3ae9d
h_fa786c4511a68302,h_0f0ce1b751c4595d,evidence,supported_states_real_conflict,17e1785d1d49b47825d6ccff90b4f54b34ea546cc18d6e23a766c9defb115e02
h_fa786c4511a68302,h_9bef6382182cebbc,evidence,relevance_conflict,e7a01d63a0e533b6c5f894fa5d14994dea255a6fea4e70fce270cf979490878d
h_4443ef6128bcdd6a,h_f378016146c64d51,evidence,relevance_conflict,d65839d962af1fe60d2e507457b30531726216349828ba265d31a77b698145d0
h_4443ef6128bcdd6a,h_eddf221e36fd46f6,evidence,relevance_conflict,936326140f6f96345a3a74d8c05b7a12fcf58aca632b3f58942f70da7aae5690
h_4443ef6128bcdd6a,h_2c5dc0ac6304182a,evidence,relevance_conflict,d26ad51f39e2dd7050b747520336c9e633be716ec46042b91c27699d30c96e49
h_4443ef6128bcdd6a,h_3b381e5946b3047f,evidence,supported_states_real_conflict,3a73984d57736ef448d61b4151424efe5e7f40af14e4fe2e8df1e5f27d764660
h_77b59ebdf28d1298,h_85a30270edca37e0,evidence,supported_states_real_conflict,cb2c1a1d6b3da1150f905b39d9849b4ea35a094ebd0b559cdc99cb3a345c04e1
h_8d5e595867a16ee4,h_6b62afa7dcd33db7,evidence,relevance_conflict,4f9c3e256b2fbb87c57c97d3d8765c9e954eed5df5948ae1a360c081c1a9c47c
h_8d5e595867a16ee4,h_1d458dbc0267c108,evidence,relevance_conflict,c055cfc1a3e89039d9687dec224f875a25ad4bad26d6e3bc4c39fabf0a08266d
h_94a854a9b2a13918,h_6e65691392182e49,evidence,relevance_conflict,bc9eaedd9354068a92e531f5433dd495be9efd0b0ef9b4bebaec18d534f41398
h_ade01a0ba2077541,h_8c99b457e095bbcd,evidence,relevance_conflict,e66e08b93869c14701fac977f914b670370da30101bc6aec51b032ae717db832
h_ade01a0ba2077541,h_1ddf6a1132d9b6b2,evidence,supported_states_real_conflict,c8e9abd2a0711ba032001341a22817e35a9baf1dc0c8e23598dba95af3d7dc89
h_63c9cef3d1e00a43,h_d5acce8187cc699e,evidence,relevance_conflict,66c3abef2af276ede56f524513dbc37c1195cec2267e2a767c92644e2f2ab370
h_63c9cef3d1e00a43,h_9f5e6e87f78c560e,evidence,supported_states_real_conflict,5380469f304dc99ea07b3df690fc6a861234a4bb729a1ad2d7a60565279666da
h_63c9cef3d1e00a43,h_ff3280db14f3f6ec,evidence,relevance_conflict,2dec985dbf01948dfa7813b7d35720adab9c90c73eecfec61db4ed03eb7993cf
h_63c9cef3d1e00a43,h_915cb0744040b1df,evidence,relevance_conflict,48254299231d4f1c26cf14aabd4afe6a43868f907220e3d3284b0e43b679bb03
h_63c9cef3d1e00a43,h_ff73c7de553ec8a5,evidence,relevance_conflict,67d4a4cd2d0890b25d507800f30f01d9a9f13a17b2833047d11463ad6246992d
h_53fc8adaea9f5f87,h_3dda213c48d7e1cd,evidence,supported_states_real_conflict,8c07dba5a5f7b2dd837fc00f8f499a46da12b00c7f780210cf26119a51592a64
h_53fc8adaea9f5f87,h_1759539cb85b008b,evidence,relevance_conflict,5c51c25f8a5b8370bf025a33232501e6874fbac94f4cf4379ada0fb51104fc4f
h_53fc8adaea9f5f87,h_9f28e0b69b500be4,evidence,relevance_conflict,9a177453172b9b2fe41440d8369e1527b89c43cf03aa5384e370f5feeda049d5
h_53fc8adaea9f5f87,h_88605e893474420e,evidence,supported_states_real_conflict,8b82669f9e97b5181988680a493eaffe5d25d300209f90dbd529ffe54f56b58a
h_53fc8adaea9f5f87,h_e0c2b37baaa05cb9,evidence,supported_states_real_conflict,a7a7167e86842b476db56b0061d1d0f536cd4a90c5c94e813f2f2c83f802fdba
h_0090dd284c02023a,h_a664682d6dc13493,evidence,supported_states_real_conflict,579c3071298ea960f0dc2e886c02e1331af381dd90bc4670602ab3301051b06c
h_0090dd284c02023a,h_d44840f2a5393ea0,evidence,supported_states_real_conflict,3c77da0f9eab555694183526c4ea64cf45c0d29057681a2a33a594e2cf33de69
h_0090dd284c02023a,h_facc3b9dbf39dbfa,evidence,supported_states_real_conflict,be1c48fcc9ca128b131c7cd134f623dbe285c71a86f3a772e15dafe6c010f6de
h_ec14661dfdb4aa1a,h_0ccb88bad1804162,evidence,supported_states_real_conflict,29cad1e141530f79c9fa000fc0089d0b71923705cba0651d48be992f2440ccd1
h_ec14661dfdb4aa1a,h_10f209dca3f04b85,evidence,supported_states_real_conflict,df0361c0c2fc33cd5d5f9df9404ab7973cd969b6439306d1d33be5cb573d4dfb
h_75398ff6bbbe2d26,h_ffb1ad4bac98eb41,evidence,supported_states_real_conflict,f0f51a18987ece20d2587553a02248b9b986824c3596a14a41680419a28d1098
h_75398ff6bbbe2d26,h_55f667d8006b2d9a,evidence,relevance_conflict,37bd7099fcffca7abad09c7348ffbcea2f812794c24157128a378537c0c00e5a
h_c8d42efbd8b87fbf,h_66da5b8ff62628f8,evidence,relevance_conflict,62ca9bffc9b4db821052ea384466178e7b76de227c18da71151a999ceb7f139a
h_c8d42efbd8b87fbf,h_5dc624fadacf6c3c,evidence,relevance_conflict,c7a2626a9c41f9c9d72f1b0e5f768df756629f0f94d31b86278c725d21822c10
h_c8d42efbd8b87fbf,h_29adb256ae4c10d4,evidence,relevance_conflict,89fbe3e5ea103ad0358b7cbd54ae111bc43ee58b411142f7e56c07c32ff781f6
h_76924abb4c897425,h_af9cf54e6578c730,evidence,relevance_conflict,eb74422d4ba7f31bb8e35ef16cf6f6abada1b6a20e8c489278e0d1ac4e89e073
h_8d064650f444c465,h_1754e45fdab8ac19,evidence,relevance_conflict,ef05870938afc54fbd0e8e4c34639971c7e328aedececd4b8fed56404098c0ec
h_bfbbfb23b7934435,h_7d97dbb557945775,evidence,supported_states_real_conflict,3756f910024b50c3320444f455c5415c40895a2a41f703dac73d52815ca6065f
h_a9a8a6d762a7bc06,h_29423998b18bb77c,evidence,supported_states_real_conflict,8919cf674594a6c790e9779502a33fd3b89c0dc35247a5d570c865de7b1196e2
h_a9a8a6d762a7bc06,h_6c9b9c8150e538f2,evidence,supported_states_real_conflict,6416164873d9f341cfc79b61e40714ad589c1c15ad039f09e8b42466d08fcf1a
h_a9a8a6d762a7bc06,h_c24f2b6e43eb3aac,evidence,supported_states_real_conflict,97341c2e5ae223b0ec9800b5866c471e458f73d613d84af44368e211fe14258c
h_4b228af28a222492,h_5d0f8a58918dd36c,evidence,relevance_conflict,18a60635b81df6fe30f67ff95ccf22c795aa64d97ead89ba35862f05ef9c17dd
h_4b228af28a222492,h_8c48c8fd4309a9ba,evidence,supported_states_real_conflict,14588d21ade4eeca6ebb1d0fee870c17c462307e9d94806a82047a6d6430f868
h_09d7a1a61baf6400,h_aea38ae8c0404adb,evidence,relevance_conflict,421c59f3a94e19c3ca4054e7b0e98480a16fc6475bd51c7246b762a2f34a4481
h_09d7a1a61baf6400,h_d0f66a6ae4cac8f7,evidence,relevance_conflict,8dccb51584d156172c6f3b3dc6a2eab2336e9a2dba012d2a74392a0a239fbf7c
h_09d7a1a61baf6400,h_c6149a721bdd657e,evidence,relevance_conflict,0009e96f2a7b2046667349c8026bb8e5232d460c15ac6ae2f5646a657ee700a9
h_09d7a1a61baf6400,h_a05820fa3ec5b31c,evidence,supported_states_real_conflict,a84844d5f2be1925190b9020900ddef9d952c8ae6d2f341aa0b2b5dec10589d3
h_0731672f8ba38c22,h_33d9fd1cba247d7d,evidence,supported_states_real_conflict,ccc88ebba6a68f567817435d739ff9aecc86fadd0176ac39251b624752025c06
h_78f48a397b8667fb,h_695be63588c7baef,evidence,relevance_conflict,593354f8936ef894ec4eedc4c1fe77d05ebd3a9de09a968dda625eff3fb572b7
h_2faf0130d11cda85,h_2a640363a756c391,evidence,relevance_conflict,535d90842077344ad22cea36b624c5d588d754b9668170d29488f49bd946b846
h_2faf0130d11cda85,h_718a1452f73ce9c6,evidence,supported_states_real_conflict,96bcfdb5bd68ddd3146f6731f0c68c0a0c289a4de44ccc4a019c0aee8ee70831
h_2faf0130d11cda85,h_1373ccd24e7f7d39,evidence,supported_states_real_conflict,8a46d7a7091ac360ecc856ef4b57b996b0d687939314bfd03314e9109166fafc
h_5db72fe84a66029e,h_ce72acfd8e60fdbc,evidence,relevance_conflict,b7677aab6b9fbf8c631730bbd15f36d55fd49c538297d28e18450c95c7517ddc
h_2a3319e306b8c95e,h_7829be9cc36da2ec,evidence,relevance_conflict,0a4df9ffb7ceb872f834e3ac201c8635168703b33debb5133a05734bf54b5f1b
h_2a3319e306b8c95e,h_3201583cd437358a,evidence,relevance_conflict,b0ae7e1133184f927792ae7a153c567444b83bcfb3904564229a5e37330e5e73
h_b0b65676432fe2c7,h_821a648465749f13,evidence,relevance_conflict,52b5e015f501225f5a399c07f7182dc0abdd4f276aa26d9ba13f666fa36f7b8b
h_b0b65676432fe2c7,h_9a736b83ca63650b,evidence,supported_states_real_conflict,f00809c8a935c7bbed0e62ac6e8fb5f387b4e5be5ecf4cde9423ecb7e9e4f0b8
h_a1696a9d4d35d8eb,h_6a55353fb7619c23,evidence,supported_states_real_conflict,7e47f3f61a29d2d37b670ca46148e989490792bc954c404cb544e2801f0ebc8a
h_a1696a9d4d35d8eb,h_e6227e585e7b8d4b,evidence,supported_states_real_conflict,13b44280aecb21ca823bf362c4e2856d04323a241b74e5afffe49add0fe34c3e
h_a1696a9d4d35d8eb,h_64af74ebb009e848,evidence,supported_states_real_conflict,e4437d73e850be900cd0bd195eb22dc632bcf0d656995d43bdffb2ed962b9dfe
h_56aee866aad71779,h_34aa6bae5143384a,evidence,relevance_conflict,a1fc729c1f99dc5bf71743096d755453e59ff3e6f1fbcc814bae4dd0fbfbd395
h_56aee866aad71779,h_11e22b635fab7e3a,evidence,relevance_conflict,f3e6e9e450a47cb07adff37a7371d260e832c4864a5d8b3dcd15f8f4d51f575e
h_56aee866aad71779,h_5aaa23bb1b4b1b2a,evidence,relevance_conflict,cd6bcb0510cf87cd9a6620805aafa86ac04ec2762c46f3c194d8bf90ae074f09
h_99e4b23a2a7866fb,h_413da25222f551ec,evidence,relevance_conflict,5d2a17fb5094bac80454b8dd4bcaa58a56bbc8ae0ae16f117dda465c07146738
h_99e4b23a2a7866fb,h_16c0adc8f8246376,evidence,supported_states_real_conflict,bfd250142214d0864cb4b5a18828d5437618d20b2bbe771ef83146847a1da4e7
h_99e4b23a2a7866fb,h_bed5af9ac391bd47,evidence,relevance_conflict,8d66dfdb778351867e3f0ac193d7f2898dd6842252dd47c9b5948e57d4f0a572
h_99e4b23a2a7866fb,h_0c9c8e209da1c5aa,evidence,supported_states_real_conflict,f727191d02c1d18b174af1b613f32226f7a81af6a9107a0011a3e4a51e3e13ce
h_4d88f82a41ba4883,h_689feb6fb2e4985b,evidence,supported_states_real_conflict,dd9d8fa9e3ac1bb57b9a958f3f12e701609c5a5f2504f246c056bcfdc65953f7
h_4d88f82a41ba4883,h_9a1c7e41108b0bc3,evidence,supported_states_real_conflict,3342c22347414a4f9ae4e0e78c64835b6f78f78324d92a86619962773ac62127
h_333a3915fe3e6e15,h_2e4ba91e9620e810,evidence,supported_states_real_conflict,27f3c8edc70e34cfd4931416ca2efe08983b73de086360e554734709646d8bde
h_333a3915fe3e6e15,h_b4f5eb2562f9d228,evidence,supported_states_real_conflict,3032f2223dc1827e1f522ca4f3b2512969723487e27fc43defc6f19b4f5e6911
h_333a3915fe3e6e15,h_b060fe8ea00ed5e5,evidence,supported_states_real_conflict,4536ebcadf2457f44c9d4046e69a31c847e68ee58dfc6133a21adfc669c394c8
h_333a3915fe3e6e15,h_2b2de441194759dd,evidence,relevance_conflict,b6b39363d625fe58b8b88ebcd97beba1af9d0b0cc2b653a41f0cf8ac55b9995b
h_072ffa49ddd8d32b,h_b1c26c745a97cf5c,evidence,supported_states_real_conflict,183360c7a026c9cecc4e28a262d33f2185fd54f71087c5ed54a96d2a5aa7d34b
h_a036806a6288ce8e,h_762d2c7c71330be9,evidence,relevance_conflict,65d3edfd6d0211827ee71b7badaaaf0045578b01e7c5c7d86341f05610cb78af
h_a036806a6288ce8e,h_09ca96ffe24af07e,evidence,relevance_conflict,ecd4ba58c9c80432e0692d1694720f1dbf600fea6343bb2098b656944c9dcc3a
h_a036806a6288ce8e,h_ec08dccecc3dbc36,evidence,relevance_conflict,5a05afe903c9db24438fad468303b93f74830914ce254b784bf435be049a23a4
h_a036806a6288ce8e,h_a343005d2943e3e1,evidence,relevance_conflict,47de2cff4bfd30f167cfc1622c102e5152acb9aed54695dc1eaf2f69107ac89c
h_a036806a6288ce8e,h_81312b581b8f8435,evidence,relevance_conflict,eb545653c3e73358e646f96eb57f2f391997d06c7955d731141f65b0fc26239b
h_a036806a6288ce8e,h_61352d45bca8420d,evidence,relevance_conflict,66b9f6a997a9d18b6fcca533af8e2b7602686f07dd976503f2e040488eb38521
h_a036806a6288ce8e,h_6cab9e2f267b4c40,evidence,relevance_conflict,95017deb76cd22c6688b3605618c6aea19576c53599d02748f330f3dd5149886
h_935859e0ce70ad2d,h_80d0ce89942cf2ef,evidence,relevance_conflict,1205f6b853a6242167295f4d6b79e72af77a9656782566beeefa5f97176d9cfa
h_e035dfef0c456f9b,h_53821383826810d7,evidence,supported_states_real_conflict,bb6e151a0e62160a29c05caa44557fb385124129d3bbeb8a94c253d514eab38c
h_1a6204d4805c9bdd,h_4e2b0df224499064,evidence,relevance_conflict,bbef4ca416409f4d3090ef02c7027742bb3cc06263696eddd3238ec6d8d35e60
h_f5c59643f1640f52,h_48abe364ecd5799c,evidence,supported_states_real_conflict,6766d7da6a793e465132034917ff8fac096a64a5c55c02510c2e301552fbc31f
h_1f1cf20eb58376e4,h_f964d3acf8ea3694,evidence,relevance_conflict,aa89d2c261583f393bc8f72136589a395a5471308657504fc924fc32d744cd4e
h_1f1cf20eb58376e4,h_8eb41d4c31698a32,evidence,relevance_conflict,912bf0894d256dc01f3ed901a1114616535766f36f503c421f065eb489d16571
h_1f1cf20eb58376e4,h_71b45b96aaa47fa1,evidence,relevance_conflict,ebe44f0a8368aad9e1387d83ad3fa50b46e8684f903fba7c8f51c61d5c944823
h_1f1cf20eb58376e4,h_ed24095548f70f2c,evidence,relevance_conflict,fbe862ab3641a89b9a64c82c35942273c57ec9da7ac038950d62568c27962d51
h_39a1d8f247841640,h_ed24095548f70f2c,evidence,relevance_conflict,298a6533e2f613878e7742f4d8f8a0137671baac1e4b341b40a670364158d2cd
h_7cd56a963461eba8,h_ad6ef2757df4caf5,evidence,relevance_conflict,2fbb53764b6b320ef899d6ee9eeaf5d397d43413c79d2af6090964df3cc7e911
h_1d84ae67852da347,h_f87f16ed013e6de9,evidence,supported_states_real_conflict,92536385babc1f2df5848bff06f2cb871f205ea689202eb773ce6d65da6b1fbd
h_1d84ae67852da347,h_cc6beffeba36dae4,evidence,supported_states_real_conflict,5c11442b6b7cbd9e3a6fb29bcfe7b78d1c181b70e9d1ecc1466569518a01406b
h_2b944d2fa2df7b5d,h_986a4d558af91ca7,evidence,relevance_conflict,6c73a92da3a37cfc249572b060a2186d6195a0285b4c13d75fc1d1d8fed14bcb
h_2b944d2fa2df7b5d,h_c640649fea9b022e,evidence,relevance_conflict,fe583f117ba07a00d6e2b79d137ef8f3ae5c6c6e10d12257c8a678710c5173b1
h_cc578f24f40eff17,h_8270086f26f74b8b,evidence,relevance_conflict,d392cd9ea4fb5662a2853036f07f9846a19dfcee1cb364e37131f2c3758d0829
h_cc578f24f40eff17,h_c075bcbefa469e11,evidence,relevance_conflict,a093d88b2e0fb222ea2b36342ef43ba7c247d4b36140b579d1cabc21a1e5f37c
h_cc578f24f40eff17,h_2356ca8958e3c7e8,evidence,supported_states_real_conflict,353e8b686d9892090879d17ca707ed7051ac3eeb9d4141cad7f690f4e05cab00
h_3b0dfa043436e728,h_dbaa5351281f118e,evidence,relevance_conflict,664bea78141c31a2d7e29d48e9f8a1d84026d5341999831fac3553894fcb08ca
h_3b0dfa043436e728,h_2a2c92642720c398,evidence,relevance_conflict,404bcecb801c7d8e1321e2474f58324024dec628949f121cc59efdaaa5ca7460
h_3b0dfa043436e728,h_fc27d8b159be329e,evidence,relevance_conflict,0bc863446ccad88bf9f3255e4907c6d6f73a5bd8725cff4a14c5ed8e9c9b66ff
