case_id,detector,family,pattern_id,source_exact,sink_exact,module_exact,field_exact,code_location_exact,code_location_within_3,path_valid
c_8e45d88f0fa2499a,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_8e45d88f0fa2499a,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_8e45d88f0fa2499a,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_8e45d88f0fa2499a,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_8e45d88f0fa2499a,invariance,Clean,Clean,False,False,False,False,False,False,False
c_8e45d88f0fa2499a,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_8ef2d3787cc54b05,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_8ef2d3787cc54b05,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_8ef2d3787cc54b05,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_8ef2d3787cc54b05,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_8ef2d3787cc54b05,invariance,Clean,Clean,False,False,False,False,False,False,False
c_8ef2d3787cc54b05,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_944e1b7397fb484d,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_944e1b7397fb484d,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_944e1b7397fb484d,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_944e1b7397fb484d,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_944e1b7397fb484d,invariance,Clean,Clean,False,False,False,False,False,False,False
c_944e1b7397fb484d,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_95af74b6a1024214,keyword_static_baseline,Leak-M,M4,False,False,False,False,False,False,False
c_95af74b6a1024214,ast_static_dataflow,Leak-M,M4,False,False,False,False,False,False,False
c_95af74b6a1024214,schema_guard,Leak-M,M4,False,False,False,True,False,False,False
c_95af74b6a1024214,runtime_taint,Leak-M,M4,True,True,False,True,False,False,True
c_95af74b6a1024214,invariance,Leak-M,M4,False,False,False,False,False,False,True
c_95af74b6a1024214,full_audit,Leak-M,M4,True,True,False,True,False,False,True
c_9858f84665404167,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_9858f84665404167,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_9858f84665404167,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_9858f84665404167,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_9858f84665404167,invariance,Clean,Clean,False,False,False,False,False,False,False
c_9858f84665404167,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_9ba4168d6ef04084,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_9ba4168d6ef04084,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_9ba4168d6ef04084,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_9ba4168d6ef04084,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_9ba4168d6ef04084,invariance,Clean,Clean,False,False,False,False,False,False,False
c_9ba4168d6ef04084,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_9c69d78e00e84cea,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_9c69d78e00e84cea,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_9c69d78e00e84cea,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_9c69d78e00e84cea,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_9c69d78e00e84cea,invariance,Clean,Clean,False,False,False,False,False,False,False
c_9c69d78e00e84cea,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_a3b59688f8614014,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_a3b59688f8614014,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_a3b59688f8614014,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_a3b59688f8614014,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_a3b59688f8614014,invariance,Clean,Clean,False,False,False,False,False,False,False
c_a3b59688f8614014,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_a4b2fffa9df24877,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_a4b2fffa9df24877,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_a4b2fffa9df24877,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_a4b2fffa9df24877,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_a4b2fffa9df24877,invariance,Clean,Clean,False,False,False,False,False,False,False
c_a4b2fffa9df24877,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_a76921b573594b2a,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_a76921b573594b2a,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_a76921b573594b2a,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_a76921b573594b2a,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_a76921b573594b2a,invariance,Clean,Clean,False,False,False,False,False,False,False
c_a76921b573594b2a,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_a7a21a51cf0644c1,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_a7a21a51cf0644c1,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_a7a21a51cf0644c1,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_a7a21a51cf0644c1,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_a7a21a51cf0644c1,invariance,Clean,Clean,False,False,False,False,False,False,False
c_a7a21a51cf0644c1,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_a8f8b364d3274793,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_a8f8b364d3274793,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_a8f8b364d3274793,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_a8f8b364d3274793,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_a8f8b364d3274793,invariance,Clean,Clean,False,False,False,False,False,False,False
c_a8f8b364d3274793,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_aca7168d5ac24072,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_aca7168d5ac24072,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_aca7168d5ac24072,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_aca7168d5ac24072,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_aca7168d5ac24072,invariance,Clean,Clean,False,False,False,False,False,False,False
c_aca7168d5ac24072,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_acf3a2ed291e46c6,keyword_static_baseline,Leak-F,F3,False,False,False,False,False,False,False
c_acf3a2ed291e46c6,ast_static_dataflow,Leak-F,F3,False,False,False,False,False,False,False
c_acf3a2ed291e46c6,schema_guard,Leak-F,F3,False,False,False,False,False,False,False
c_acf3a2ed291e46c6,runtime_taint,Leak-F,F3,True,True,False,True,False,False,True
c_acf3a2ed291e46c6,invariance,Leak-F,F3,False,False,False,False,False,False,False
c_acf3a2ed291e46c6,full_audit,Leak-F,F3,True,True,False,True,False,False,True
c_ae61c24d7a1d4e79,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_ae61c24d7a1d4e79,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_ae61c24d7a1d4e79,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_ae61c24d7a1d4e79,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_ae61c24d7a1d4e79,invariance,Clean,Clean,False,False,False,False,False,False,False
c_ae61c24d7a1d4e79,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_b3c392488ed94c9c,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_b3c392488ed94c9c,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_b3c392488ed94c9c,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_b3c392488ed94c9c,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_b3c392488ed94c9c,invariance,Clean,Clean,False,False,False,False,False,False,False
c_b3c392488ed94c9c,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_b4bd4dda993d4582,keyword_static_baseline,Leak-M,M3,False,False,False,False,False,False,False
c_b4bd4dda993d4582,ast_static_dataflow,Leak-M,M3,False,False,False,False,False,False,False
c_b4bd4dda993d4582,schema_guard,Leak-M,M3,False,False,False,True,False,False,False
c_b4bd4dda993d4582,runtime_taint,Leak-M,M3,True,True,False,True,False,False,True
c_b4bd4dda993d4582,invariance,Leak-M,M3,False,False,False,False,False,False,True
c_b4bd4dda993d4582,full_audit,Leak-M,M3,True,True,False,True,False,False,True
c_b60850a8533a48e8,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_b60850a8533a48e8,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_b60850a8533a48e8,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_b60850a8533a48e8,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_b60850a8533a48e8,invariance,Clean,Clean,False,False,False,False,False,False,False
c_b60850a8533a48e8,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_b614168a3b2c4109,keyword_static_baseline,Leak-R,R1,False,False,False,False,False,False,False
c_b614168a3b2c4109,ast_static_dataflow,Leak-R,R1,False,False,False,False,False,False,False
c_b614168a3b2c4109,schema_guard,Leak-R,R1,False,False,False,False,False,False,False
c_b614168a3b2c4109,runtime_taint,Leak-R,R1,True,False,False,True,False,False,True
c_b614168a3b2c4109,invariance,Leak-R,R1,False,False,False,False,False,False,False
c_b614168a3b2c4109,full_audit,Leak-R,R1,True,False,False,True,False,False,True
c_b639297f26794243,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_b639297f26794243,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_b639297f26794243,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_b639297f26794243,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_b639297f26794243,invariance,Clean,Clean,False,False,False,False,False,False,False
c_b639297f26794243,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_b81289d8ab814dcb,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_b81289d8ab814dcb,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_b81289d8ab814dcb,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_b81289d8ab814dcb,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_b81289d8ab814dcb,invariance,Clean,Clean,False,False,False,False,False,False,False
c_b81289d8ab814dcb,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_b9474bd167b94253,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_b9474bd167b94253,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_b9474bd167b94253,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_b9474bd167b94253,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_b9474bd167b94253,invariance,Clean,Clean,False,False,False,False,False,False,False
c_b9474bd167b94253,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_ba9b3c839d7747c6,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_ba9b3c839d7747c6,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_ba9b3c839d7747c6,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_ba9b3c839d7747c6,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_ba9b3c839d7747c6,invariance,Clean,Clean,False,False,False,False,False,False,False
c_ba9b3c839d7747c6,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_bd56abf2cdbc4ff2,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_bd56abf2cdbc4ff2,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_bd56abf2cdbc4ff2,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_bd56abf2cdbc4ff2,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_bd56abf2cdbc4ff2,invariance,Clean,Clean,False,False,False,False,False,False,False
c_bd56abf2cdbc4ff2,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_bf705262cfd64e7a,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_bf705262cfd64e7a,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_bf705262cfd64e7a,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_bf705262cfd64e7a,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_bf705262cfd64e7a,invariance,Clean,Clean,False,False,False,False,False,False,False
c_bf705262cfd64e7a,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_c0e03156eb114ec0,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_c0e03156eb114ec0,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_c0e03156eb114ec0,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_c0e03156eb114ec0,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_c0e03156eb114ec0,invariance,Clean,Clean,False,False,False,False,False,False,False
c_c0e03156eb114ec0,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_c0ee3e26b0c74aaa,keyword_static_baseline,Leak-M,M3,False,False,False,False,False,False,False
c_c0ee3e26b0c74aaa,ast_static_dataflow,Leak-M,M3,False,False,False,False,False,False,False
c_c0ee3e26b0c74aaa,schema_guard,Leak-M,M3,False,False,False,True,False,False,False
c_c0ee3e26b0c74aaa,runtime_taint,Leak-M,M3,True,True,False,True,False,False,True
c_c0ee3e26b0c74aaa,invariance,Leak-M,M3,False,False,False,False,False,False,False
c_c0ee3e26b0c74aaa,full_audit,Leak-M,M3,True,True,False,True,False,False,True
c_c2bdabf56b154c5a,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_c2bdabf56b154c5a,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_c2bdabf56b154c5a,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_c2bdabf56b154c5a,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_c2bdabf56b154c5a,invariance,Clean,Clean,False,False,False,False,False,False,False
c_c2bdabf56b154c5a,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_c2ed5d72fa75485f,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_c2ed5d72fa75485f,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_c2ed5d72fa75485f,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_c2ed5d72fa75485f,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_c2ed5d72fa75485f,invariance,Clean,Clean,False,False,False,False,False,False,False
c_c2ed5d72fa75485f,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_cb0685fad8ad43aa,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_cb0685fad8ad43aa,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_cb0685fad8ad43aa,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_cb0685fad8ad43aa,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_cb0685fad8ad43aa,invariance,Clean,Clean,False,False,False,False,False,False,False
c_cb0685fad8ad43aa,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_cd44e81e84724d4a,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_cd44e81e84724d4a,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_cd44e81e84724d4a,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_cd44e81e84724d4a,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_cd44e81e84724d4a,invariance,Clean,Clean,False,False,False,False,False,False,False
c_cd44e81e84724d4a,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_ceda2a01073c44f3,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_ceda2a01073c44f3,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_ceda2a01073c44f3,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_ceda2a01073c44f3,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_ceda2a01073c44f3,invariance,Clean,Clean,False,False,False,False,False,False,False
c_ceda2a01073c44f3,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_d054acaba196402a,keyword_static_baseline,Leak-R,R3,False,False,False,False,False,False,False
c_d054acaba196402a,ast_static_dataflow,Leak-R,R3,False,False,False,False,False,False,False
c_d054acaba196402a,schema_guard,Leak-R,R3,False,False,False,False,False,False,False
c_d054acaba196402a,runtime_taint,Leak-R,R3,True,False,False,True,False,False,True
c_d054acaba196402a,invariance,Leak-R,R3,False,False,False,False,False,False,False
c_d054acaba196402a,full_audit,Leak-R,R3,True,False,False,True,False,False,True
c_d0846fda3e5e4736,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_d0846fda3e5e4736,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_d0846fda3e5e4736,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_d0846fda3e5e4736,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_d0846fda3e5e4736,invariance,Clean,Clean,False,False,False,False,False,False,False
c_d0846fda3e5e4736,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_d55aa91337014b89,keyword_static_baseline,Leak-R,R4,False,False,False,False,False,False,False
c_d55aa91337014b89,ast_static_dataflow,Leak-R,R4,False,False,False,False,False,False,False
c_d55aa91337014b89,schema_guard,Leak-R,R4,False,False,False,False,False,False,False
c_d55aa91337014b89,runtime_taint,Leak-R,R4,True,True,True,True,False,False,True
c_d55aa91337014b89,invariance,Leak-R,R4,False,False,False,False,False,False,False
c_d55aa91337014b89,full_audit,Leak-R,R4,True,True,True,True,False,False,True
c_eac81545cbfb4249,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_eac81545cbfb4249,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_eac81545cbfb4249,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_eac81545cbfb4249,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_eac81545cbfb4249,invariance,Clean,Clean,False,False,False,False,False,False,False
c_eac81545cbfb4249,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_ee3a39fd03e44190,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_ee3a39fd03e44190,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_ee3a39fd03e44190,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_ee3a39fd03e44190,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_ee3a39fd03e44190,invariance,Clean,Clean,False,False,False,False,False,False,False
c_ee3a39fd03e44190,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_f34ccbf725484c85,keyword_static_baseline,Clean,Clean,True,True,False,False,False,False,False
c_f34ccbf725484c85,ast_static_dataflow,Clean,Clean,False,False,False,False,False,False,False
c_f34ccbf725484c85,schema_guard,Clean,Clean,False,False,False,False,False,False,False
c_f34ccbf725484c85,runtime_taint,Clean,Clean,False,False,False,False,False,False,False
c_f34ccbf725484c85,invariance,Clean,Clean,False,False,False,False,False,False,False
c_f34ccbf725484c85,full_audit,Clean,Clean,False,False,False,False,False,False,False
c_f4d70eb71afc4710,keyword_static_baseline,Leak-R,R1,False,False,False,False,False,False,False
c_f4d70eb71afc4710,ast_static_dataflow,Leak-R,R1,False,False,False,False,False,False,False
c_f4d70eb71afc4710,schema_guard,Leak-R,R1,False,False,False,False,False,False,False
c_f4d70eb71afc4710,runtime_taint,Leak-R,R1,True,False,False,True,False,False,True
c_f4d70eb71afc4710,invariance,Leak-R,R1,False,False,False,False,False,False,False
c_f4d70eb71afc4710,full_audit,Leak-R,R1,True,False,False,True,False,False,True
c_f75797537cc541d2,keyword_static_baseline,Leak-R,R2,False,False,False,False,False,False,False
c_f75797537cc541d2,ast_static_dataflow,Leak-R,R2,False,False,False,False,False,False,False
c_f75797537cc541d2,schema_guard,Leak-R,R2,False,False,False,False,False,False,False
c_f75797537cc541d2,runtime_taint,Leak-R,R2,True,False,False,True,False,False,True
c_f75797537cc541d2,invariance,Leak-R,R2,False,False,False,False,False,False,False
c_f75797537cc541d2,full_audit,Leak-R,R2,True,False,False,True,False,False,True
c_f7760253c6c444cb,keyword_static_baseline,Leak-M,M3,False,False,False,False,False,False,False
c_f7760253c6c444cb,ast_static_dataflow,Leak-M,M3,False,False,False,False,False,False,False
c_f7760253c6c444cb,schema_guard,Leak-M,M3,False,False,False,True,False,False,False
c_f7760253c6c444cb,runtime_taint,Leak-M,M3,True,True,False,True,False,False,True
c_f7760253c6c444cb,invariance,Leak-M,M3,False,False,False,False,False,False,True
c_f7760253c6c444cb,full_audit,Leak-M,M3,True,True,False,True,False,False,True
c_ffa58de489ef46d9,keyword_static_baseline,Leak-M,M2,False,False,False,False,False,False,False
c_ffa58de489ef46d9,ast_static_dataflow,Leak-M,M2,False,False,False,False,False,False,False
c_ffa58de489ef46d9,schema_guard,Leak-M,M2,False,False,False,True,False,False,False
c_ffa58de489ef46d9,runtime_taint,Leak-M,M2,True,True,False,True,False,False,True
c_ffa58de489ef46d9,invariance,Leak-M,M2,False,False,False,False,False,False,True
c_ffa58de489ef46d9,full_audit,Leak-M,M2,True,True,False,True,False,False,True
